accomodation_id,accomodation_type,status,date_requested,approved_by,notes
f2eb7b7c-4a83-43a6-b5f4-f0c0cc6a4095,Note-Taking Assistance,Approved,2023-10-02,cb9c33de-ba4e-40e7-aa96-c526de910100,Nation car inside. Former really show according record nice. People service determine.
075eec28-16c4-4dc0-9239-4ec69c1871e2,Interpreter Services,Pending,2022-07-31,ecfadd08-2fca-43e1-b276-e656a9240379,War blood best responsibility. Great car brother.
7487c40c-46d4-4cc0-a47c-89f4d0c94eab,Accessible Seating,Approved,2021-09-08,553e4f5f-dcc5-4645-9b58-614ab6cc1e9c,Bed difference save term administration reason. Man law job.
7487c40c-46d4-4cc0-a47c-89f4d0c94eab,Extended Time,Approved,2024-02-29,7aa224a1-4114-43bc-bca9-a4f4c052f094,Again skill similar federal ok more. Station may short structure interview investment.
8c3c1f5b-3864-46f5-9fdd-769711681421,Reduced Distraction Testing Environment,Denied,2022-03-14,95b61637-6250-4be4-a5fa-a93475b182b8,Ready suddenly project possible strategy fish. Sit stand blood more yet none take.
8c3c1f5b-3864-46f5-9fdd-769711681421,Modified Assignments,Approved,2024-06-14,121ca26a-ee5d-4771-8a88-176ea64bac7d,Seem hotel Congress possible how newspaper. Then home region owner process city.
c1fb1563-f6b5-42ab-b2da-44225fc311f7,Alternative Format Materials,Approved,2022-10-21,eb200412-7475-4e1b-b1a4-9974c9832840,Approach us he measure hundred might. Again identify speech establish sea answer. Ability federal five guess staff.
c1fb1563-f6b5-42ab-b2da-44225fc311f7,Interpreter Services,Pending,2024-11-23,cb9c33de-ba4e-40e7-aa96-c526de910100,Want account require country. Six green quality become.
150d7ba3-e0c5-4024-9571-752dc4edea86,Extended Time,Approved,2023-01-25,9870751f-0a63-4e6a-bb86-2f73ab03098f,Seat many house husband which learn reality start. Draw serious cause race imagine father stay. Consider sign majority.
2a7a72fb-aee7-4d8f-82cf-58e46e5bcf0e,Alternative Format Materials,Approved,2023-07-22,b7c693c0-021d-4193-b969-40ddfe93a3a9,Push continue under another candidate own carry. Certainly relate kind possible should health. Skin tonight any four run also child. Without serious Mrs.
2a7a72fb-aee7-4d8f-82cf-58e46e5bcf0e,Interpreter Services,Approved,2023-11-12,e5542a10-d352-4848-adf8-efa3294f161b,Recognize show address very help born. Stuff friend interesting mouth be evening actually. Walk social down off evening give suggest hold. Open eat building claim lot age.
41affeac-d9d6-46f5-aa4e-220706e5a8fb,Interpreter Services,Denied,2024-04-01,e8584e71-ebb4-4333-93b8-e444906eda9b,Notice customer hard record. Health actually rest play issue. Their dinner else market mean.
147e2502-21ab-49bf-bbc5-c2dfb66830f1,Note-Taking Assistance,Pending,2022-08-10,295b8ca1-356f-4f19-b9a9-936c3d8eeb3f,Involve board year this draw. Enter fill entire yes especially. Matter state among fish surface take.
147e2502-21ab-49bf-bbc5-c2dfb66830f1,Extended Time,Approved,2024-04-11,e44b3bc2-98e8-4c23-8260-9fdd3bfbb8c2,Serious customer good development. Among not character. Health establish investment understand song.
c055ca0b-608a-4e57-9069-a49b19cb9f51,Alternative Format Materials,Approved,2023-07-30,ff3931f8-398f-45f2-9140-36925088a8fa,After until and wife north. Point before film street product low history.
3a89dfd3-e16f-4d28-a054-c804da02808e,Use of Assistive Technology,Denied,2021-01-13,d3199d7c-daaa-40d6-8bdc-d7259df1ef6f,Tell rule next physical. Over able director well. Heart able check other individual grow much.
3a89dfd3-e16f-4d28-a054-c804da02808e,Modified Assignments,Approved,2020-11-08,1ec7c5a7-8890-4a5d-8b08-a3f11e7ae2e2,Happy season impact style thank care. The catch bit few year much yes more.
7217e196-f0e4-4bfa-8b35-d38b6d9d22da,Interpreter Services,Approved,2023-11-29,5beca9ab-ae50-4025-b040-d4f6c7ae2ba2,Human her wind whole free from. Themselves relationship they another. Wall authority get.
7217e196-f0e4-4bfa-8b35-d38b6d9d22da,Flexibility with Attendance,Pending,2021-05-17,0c27cc0a-eb0f-4638-9c34-3aca3a1a643c,For situation me so picture about. Hit agency fire should production.
0786d75c-dc34-4885-938b-653271a47c6f,Audio/Visual Aids,Approved,2021-10-30,be88bcc0-7d5f-426d-8073-9bb5e7da482b,Third under example responsibility western guess. Soldier foot write tough friend same director. Hospital somebody ball all audience.
0786d75c-dc34-4885-938b-653271a47c6f,Reduced Distraction Testing Environment,Pending,2020-10-10,15281859-2b7b-4e7b-b3cb-64b1973268c8,Then strong foreign ask.
ec5514d1-8f1a-4e4d-8716-7edc5888eb36,Use of Assistive Technology,Denied,2020-12-05,09c36c57-4228-43b1-ad04-7dd6fd11330d,Prepare ready yet whatever. Speech watch one everything above think. Move matter decision night teacher describe tax anything.
e2962d06-89b3-4733-8834-4ed5b7cf420a,Reduced Distraction Testing Environment,Approved,2020-02-04,ef9d569c-2852-430d-bbf3-d6d7081c124a,Her say resource. Fear point city day. More down each.
5550ba65-41ac-4b57-b845-990d5f64edf5,Extended Time,Denied,2025-01-13,40ccdfa9-e42b-4cd3-ab3d-7d09a48d6cf9,State area investment give produce Republican. Edge stage size material serve modern. Much before new effect popular.
5550ba65-41ac-4b57-b845-990d5f64edf5,Use of Assistive Technology,Denied,2020-04-29,1a311fcc-a515-4562-bf14-7ed11b7e9319,Public suddenly woman activity international firm line debate. Road situation our sell reason game. Garden use house whatever character.
48f2a600-1c3b-4ed2-b4ce-68d05cf3aa4e,Interpreter Services,Pending,2021-02-05,5ef74936-b84d-4376-a775-d6ee253588cf,From address way kid day your fear. Finish behind skill girl compare could. Adult need accept down glass.
eccd51e0-d7ca-4efb-8e57-9ede67144193,Use of Assistive Technology,Denied,2022-06-14,d703ba74-87e9-437f-aec8-f77b8c99210d,Head stuff process pick open rise Congress. Our along over short move. Ten able everyone page.
eccd51e0-d7ca-4efb-8e57-9ede67144193,Audio/Visual Aids,Approved,2020-04-18,fc159169-462e-46dd-af0f-d5b990833105,Usually discussion prepare race all positive. Should foreign reveal only time. Way leg no major five new chance.
73473a50-862a-487b-8f60-0ec2aea2048f,Alternative Format Materials,Approved,2024-06-22,58c9e923-27ad-418c-9518-a8f89e077e36,Former road middle business western.
73473a50-862a-487b-8f60-0ec2aea2048f,Extended Time,Approved,2020-03-03,74057bc7-4b1e-41c5-bb83-ae660e26c2f0,Enter skin avoid. Wide although do through. Contain production clearly he none investment open also.
bdd373f0-4ab8-4db3-839c-91121ec62f88,Interpreter Services,Approved,2021-04-18,86e29aff-48a4-4cc6-b701-b2696bb6c445,Eight allow treatment issue major join. Since stage better once build owner.
57a69bff-9f42-4e98-9c62-6ba33a173189,Alternative Format Materials,Denied,2020-02-10,12f989c0-5594-4cf0-a386-8ac979c13445,Time lot field look data apply home. Foreign raise stop enough. Loss meeting enjoy sort sell raise song. Continue live too rate movie.
57a69bff-9f42-4e98-9c62-6ba33a173189,Interpreter Services,Approved,2022-08-23,0b5f7771-0784-4c93-a921-565a2110c9d9,Light let meeting least contain pick. Out score more into smile go. Determine truth mouth section one modern.
ac0b367e-af69-473d-be95-768369b57a14,Extended Time,Approved,2020-07-02,f95aff7c-2865-4b2b-91aa-ee616cdb8920,Morning win true behavior view outside lawyer. Whom including program shake life.
ac0b367e-af69-473d-be95-768369b57a14,Alternative Format Materials,Approved,2022-01-02,bcb02d22-121a-481c-ab68-99040b1509a4,Already another the full expert carry. South tonight about state. Music remember center mission military social whole option.
5a2c9691-9fae-4b25-ad69-0c8dc0a3e8db,Reduced Distraction Testing Environment,Approved,2020-07-31,be285db2-b50e-4db4-bed6-ed81753d9cde,Should right adult interest challenge consider. May according produce traditional. Section pull identify.
fc38b9db-e347-4930-bdbe-40fd9c91c061,Audio/Visual Aids,Approved,2024-01-23,b149eacc-afe4-4163-80b4-b995df10b69a,Glass public cost customer cultural bring senior. Job seem exactly.
fc38b9db-e347-4930-bdbe-40fd9c91c061,Note-Taking Assistance,Approved,2024-03-01,9870751f-0a63-4e6a-bb86-2f73ab03098f,Brother interview brother effort. Son fish manage party.
09b6d1f9-9603-4868-adc4-f845840c88b5,Interpreter Services,Approved,2023-08-28,ff1f654a-cd51-4d3c-a2d2-de424076ad11,Structure travel like. Guess third voice actually.
f488d5d2-1587-48f9-b350-03075950a492,Modified Assignments,Approved,2023-03-15,4c9caa6f-4215-4dcd-96f2-9dea3564ab69,Must key control drop about. Environmental offer responsibility late red. Push avoid do avoid eight if.
f488d5d2-1587-48f9-b350-03075950a492,Reduced Distraction Testing Environment,Denied,2020-06-04,de2ce1b5-b474-47ed-b6a7-b9cc371cde45,Mouth cut change campaign know vote result. Reveal fact work feeling full feel.
20d4ec0d-bd0f-4621-b7df-369eeebc137c,Interpreter Services,Approved,2020-01-14,07de5d2e-7522-49f7-bb85-b6a184919051,Fish weight than same. Parent then ability sense necessary.
20d4ec0d-bd0f-4621-b7df-369eeebc137c,Note-Taking Assistance,Approved,2024-04-23,be285db2-b50e-4db4-bed6-ed81753d9cde,Ever suddenly type movie pretty vote option. Meeting career later two feel carry push. Most end guy follow leader specific develop.
b254606b-4516-45a5-8b85-9dc1f03ddeae,Use of Assistive Technology,Approved,2020-11-22,c6384b30-181f-44d3-a0ee-ff7fe97c8bf6,Give world significant here. Item risk north industry treatment same many. Change fish way.
b254606b-4516-45a5-8b85-9dc1f03ddeae,Interpreter Services,Approved,2021-05-06,88279525-59d1-44af-a93b-727f67f7f285,Institution what wife. Full animal certain. Theory risk likely test example easy character goal.
7b67afa4-1d19-4461-9ff6-82630e5eb41f,Modified Assignments,Approved,2020-10-22,0c27cc0a-eb0f-4638-9c34-3aca3a1a643c,Particular team hour community other production bit write. Image market decide forward just. Product seven require report smile our.
3d13caef-e65a-4913-947a-d500b9056718,Audio/Visual Aids,Approved,2023-06-30,841e6b21-842b-4f5b-b843-7d265968e178,Attorney line concern. Might local environmental truth city door.
60396129-8ec4-4a77-a44d-5d0f0dc0261a,Extended Time,Approved,2022-03-28,cdbe8037-c3ae-4df6-b6e8-a52080011790,Ground security join change writer simple support. Science discussion woman mind wait both TV. Its realize customer hospital production.
60396129-8ec4-4a77-a44d-5d0f0dc0261a,Audio/Visual Aids,Approved,2022-10-19,3d23b4a5-b893-4422-8582-1899bc1ba08b,Will lay see some nothing door accept. Fall goal themselves war key identify trade.
06a64ae1-80c7-471b-a124-e9725658022a,Accessible Seating,Approved,2023-01-28,5b012381-3385-426a-b280-4295330b9886,Under single site yet consider officer. Choose production type head production news.
06a64ae1-80c7-471b-a124-e9725658022a,Reduced Distraction Testing Environment,Approved,2024-05-22,74093053-0b2b-45c7-a5ab-a44d97319b3f,Wife piece meeting yard music situation discuss sometimes. Suffer vote push food good. Single every discuss budget somebody save start.
d7551cb4-3790-4012-b939-d754bdf77827,Alternative Format Materials,Approved,2024-06-20,bfe1620f-c0ee-4313-b5c7-1360e5762363,Pull cut officer nation. Marriage save fight training. Explain type million race human forget.
3c6c7fd5-980e-40b2-a696-9045a2a04341,Flexibility with Attendance,Denied,2024-07-20,c72b72f6-f447-45fd-a4fa-3c615758f476,Thousand commercial produce. Relationship west thus wait color trip.
a86b17a4-ff0b-4fdc-aadb-a1295eb5d01e,Modified Assignments,Approved,2024-12-10,248eb901-052d-4d71-9ce0-0ea64f009d4e,Six senior go project source share challenge. Enjoy cause in daughter true table doctor by. Buy hot idea.
a86b17a4-ff0b-4fdc-aadb-a1295eb5d01e,Note-Taking Assistance,Approved,2020-10-04,5cbc39b8-0770-499b-8708-0653b8e6ee6a,Ahead evidence choose move fine begin. Later job cause day. Wrong lead single. Laugh per according.
07fdcf0e-a18d-44d4-8249-2c291c464765,Alternative Format Materials,Approved,2023-02-26,96aa908f-2345-4c19-b256-e7a22c1350c8,Information firm Democrat my. Suffer manager plan.
3db4e57b-4c2b-4347-a8a2-e7446805ceef,Extended Time,Approved,2020-12-29,c82978ee-cd00-4b06-aba2-962aca3bfb9e,Shoulder mention current professor determine. Season look while sound foot party hard drug.
3db4e57b-4c2b-4347-a8a2-e7446805ceef,Use of Assistive Technology,Approved,2021-07-20,9870751f-0a63-4e6a-bb86-2f73ab03098f,Nothing society likely thus guess choice. Gas democratic open teach. Lawyer number idea understand.
f8c5ab1a-cff5-4672-a9a4-791d228dbcea,Extended Time,Denied,2024-05-12,5fb22abe-1f42-4526-bb87-2b06eb635573,Ten very into blood threat south be. Tough system upon. Population front establish.
f8c5ab1a-cff5-4672-a9a4-791d228dbcea,Accessible Seating,Pending,2024-10-19,397cb0a1-119b-469b-8005-777e2f484fd5,President road admit back. Return special laugh describe professor yet church but. Current though hotel compare support.
00c30a44-c96e-4aa7-ae20-55529b2c0d97,Reduced Distraction Testing Environment,Approved,2024-11-28,aa851ae5-e1ba-4718-9ddd-7e36a0c7afaa,Enough herself since strong see most. Plant reach dark model you.
10539959-eabc-4088-96a8-35c7ff023820,Audio/Visual Aids,Approved,2023-11-20,b132b142-6b8d-443b-9db7-3b3429fe8c2f,Give support believe. Note table interesting home attack fish phone.
10539959-eabc-4088-96a8-35c7ff023820,Interpreter Services,Approved,2023-10-02,90650f7e-2a85-4266-8a99-f9faf5eac7b5,Direction business challenge box red agree. Purpose score bar page. Second keep Congress she carry.
b0ae404f-a2eb-4606-b497-8db6fbc46792,Interpreter Services,Approved,2023-10-05,b496f32e-2c81-4cd6-ab9e-dcf51d131eff,Rate pass growth particular. Study Congress toward book participant nor.
404b7ed4-c592-4582-9360-7d00afb4e57f,Audio/Visual Aids,Denied,2021-04-03,fef8664b-c7ba-4ff1-a723-8aafeb886510,Strategy out skin court game. Place trial science test.
404b7ed4-c592-4582-9360-7d00afb4e57f,Extended Time,Approved,2022-12-11,c4c2b11b-38b9-4036-8779-3e800acfd5f6,Final subject step line color. Red read throughout half ago. Yeah unit successful head institution rule traditional.
a50a9dcd-45b2-4024-9ea2-6f06a96333f1,Accessible Seating,Approved,2023-03-23,397cb0a1-119b-469b-8005-777e2f484fd5,Minute help your movie until. Marriage easy stock environment.
e7656754-a958-47a3-994d-574ed45de763,Accessible Seating,Pending,2023-04-20,dedba825-39de-4980-96e0-d99aa521f429,Career energy factor story effect. Better let responsibility begin health sit church.
e7656754-a958-47a3-994d-574ed45de763,Alternative Format Materials,Approved,2022-11-08,5cdff46f-8710-499f-8cdc-261c639a31bf,Standard discussion anyone career build position. Nor improve door. Letter administration color word catch around through. Even receive country I chance myself seven.
37ee7fc3-24b6-4120-9105-23dbec41461b,Flexibility with Attendance,Approved,2024-12-31,5b012381-3385-426a-b280-4295330b9886,More former budget president firm top. Available test back shake maintain space increase major.
37ee7fc3-24b6-4120-9105-23dbec41461b,Accessible Seating,Pending,2024-07-14,9870751f-0a63-4e6a-bb86-2f73ab03098f,Him wide young city save certain. Else agreement guess cost expect wide task. Argue ground present direction these.
39b7d8ec-372f-4f74-a607-d10dfcde05ca,Flexibility with Attendance,Approved,2020-10-27,248eb901-052d-4d71-9ce0-0ea64f009d4e,Instead protect allow feeling event. Vote job note source big.
39b7d8ec-372f-4f74-a607-d10dfcde05ca,Interpreter Services,Denied,2022-04-19,8c8935cc-9f2b-4838-b5c2-7f41a534774c,Yourself tax laugh feeling us. May training whole five design risk say.
1178823b-7086-452b-89a7-f345a8264547,Interpreter Services,Approved,2023-12-25,16a29287-f697-4f2f-a317-13ca50be6df6,Professional stand have do through agent situation. Main yard carry appear nature. Wind official later certainly management top true.
1178823b-7086-452b-89a7-f345a8264547,Extended Time,Approved,2022-09-25,b496f32e-2c81-4cd6-ab9e-dcf51d131eff,Administration note friend single serve. Person language western thousand purpose ready.
374f0706-e337-47c1-9ac4-3bf26bfd4615,Modified Assignments,Approved,2021-09-13,92f2ad44-fce7-4a77-9810-e2167621b182,Our mother industry build time car. Mouth matter throughout business mouth throughout.
2e73145c-a8a0-4193-b772-0cb32436d9e8,Extended Time,Approved,2023-04-26,90e36dff-db03-430c-956c-a8a2d8e12033,Shake clearly interesting concern quickly listen democratic huge. Indicate protect leave step investment.
2e73145c-a8a0-4193-b772-0cb32436d9e8,Flexibility with Attendance,Pending,2021-11-09,39ede062-3fd5-49bc-a8ab-7fb3668a69fa,Summer measure study game miss address. Far spring above throughout professor least. After social significant box somebody foreign nor college. Adult meet man author form force consider.
